#          Chi2            h           Omegam           Omegak          
         31.173        0.694763        0.207492        0.224501 
        33.2155        0.695975        0.253486        0.210472 
        30.9971        0.696589        0.288569       0.0881295 
        29.5294        0.703937        0.241253       0.0806969 
        29.9966        0.705623        0.244969       0.0681235 
        29.6526         0.70147         0.21518        0.146128 
         34.602        0.695632         0.30726        0.106716 
         32.441        0.694312        0.230441        0.164722 
        32.0261        0.696264         0.23514        0.128246 
        32.7606        0.693404        0.275806       0.0950368 
        29.6492         0.70134        0.259124       0.0951921 
        32.3989         0.70751        0.190936         0.18296 
        32.8393        0.708884        0.236198       0.0848693 
        30.2548         0.70533        0.210978        0.128861 
        32.3717        0.705583        0.185311        0.139625 
        34.4205        0.709312        0.233481         0.10253 
        33.8866        0.711109        0.195331       0.0999667 
        32.1353        0.707872        0.182567        0.155635 
         34.921        0.709898        0.217059        0.128647 
         34.989        0.707706        0.157314        0.168988 
        34.0708        0.701367        0.156697        0.218138 
        33.1095        0.704631        0.191509        0.241294 
        34.0247        0.702335        0.125036        0.285651 
        31.4916        0.703645        0.130667        0.319496 
        30.6522        0.697548         0.16047         0.35402 
        30.6559        0.701149        0.137929        0.318662 
        33.1426        0.706025        0.140819         0.24125 
        32.6249        0.706388        0.137596        0.273619 
        33.2533        0.708423        0.156083        0.218041 
        32.1054        0.708292        0.196251        0.147179 
        30.7632         0.70185        0.225573       0.0949229 
        30.3217        0.699108        0.208426        0.170258 
        29.9526        0.701333        0.208265        0.154435 
         30.485        0.695813        0.250638        0.143255 
        31.8904        0.694061        0.277041       0.0992584 
        31.3128        0.696204           0.252        0.107114 
        30.5793         0.69648        0.237564        0.145476 
        29.6388        0.701446        0.210942        0.157164 
        32.2866         0.70381        0.191477        0.243454 
        32.2356        0.705287        0.136411         0.30579 
         30.013        0.699676        0.169228        0.297744 
        30.1159        0.699843         0.20242        0.179174 
        39.0097        0.693944        0.226995        0.118062 
        31.9441        0.694478        0.224732        0.180745 
        32.7699        0.694475          0.2936        0.118121 
        33.6845        0.702029        0.257796         0.14742 
        30.3888        0.695424        0.220036         0.23081 
        30.3932        0.695585        0.227346        0.215069 
        31.2189        0.696042        0.259786        0.165183 
        30.0781        0.701403         0.18058        0.218287 
        30.1534        0.703138        0.195641        0.206595 
        33.3104        0.703743        0.219411        0.201339 
        31.1052        0.703163         0.17881         0.18779 
        30.8609        0.701647        0.233214        0.170463 
        32.0968        0.703154        0.228877        0.176964 
        31.4804        0.696282        0.211287        0.184454 
        30.4259        0.704817        0.198278        0.176854 
        29.7189        0.701199        0.184329        0.234193 
        29.6493        0.698928         0.21785        0.202075 
        29.9576        0.696598        0.197914        0.247361 
        30.4819        0.694874        0.208789        0.249474 
        29.9182        0.696886        0.200893        0.235188 
        29.9127        0.696643        0.205852        0.234701 
        34.6031        0.706686        0.143246        0.312842 
        30.2157        0.697058        0.155232        0.353181 
        34.3293        0.699482        0.110117         0.34118 
        34.1159        0.706126        0.103637        0.373806 
        32.6414        0.695575        0.149667         0.42587 
        31.5379        0.701172        0.112206        0.407229 
         31.703        0.696795       0.0775398        0.488164 
        33.4778        0.700743       0.0490105        0.505366 
        32.4227        0.697839       0.0609892        0.506549 
        32.4771        0.697663        0.134985        0.431744 
        30.9776        0.696138        0.115887        0.452953 
        33.7351        0.699381        0.123799          0.4476 
        32.3118        0.698872        0.108333        0.464086 
        30.7663        0.700729        0.124777        0.360985 
        29.9051        0.698481        0.170257        0.303684 
        31.2534        0.701622        0.123241        0.339561 
        32.9085        0.704431        0.108834        0.337703 
        30.8792         0.70149        0.157647        0.316218 
        29.9293        0.699816        0.161508        0.299168 
        31.1736        0.694005         0.21945        0.258734 
        30.3955        0.697998        0.227119        0.210718 
        29.9947        0.696663        0.204147        0.229155 
        34.7146         0.69344        0.205368        0.202929 
        35.4368        0.697922         0.16362        0.226074 
        29.9963        0.699704        0.227897        0.127426 
        29.8588        0.702871        0.213393        0.133824 
        31.5544        0.699092        0.150718        0.281306 
        31.5182        0.699254        0.148994        0.284267 
        33.6248        0.701946        0.137957        0.261517 
        34.2454        0.707567         0.12812        0.310893 
        34.1824        0.704903        0.166177        0.296504 
        38.8744        0.710146        0.117667        0.339369 
        34.9954        0.703083        0.155745        0.350436 
         37.786         0.70528       0.0584281        0.402018 
        33.5005        0.704269       0.0899929         0.42027 
        36.6724        0.701901       0.0685404        0.402127 
        30.5249        0.695385        0.139316        0.395413 
         35.133        0.694703        0.109501        0.387052 
        33.4095        0.694764        0.159123        0.293422 
        30.9724        0.701141        0.160888        0.247919 
        29.9798        0.700719        0.168808        0.258931 
        32.4062        0.705474        0.165354        0.189565 
        33.0693        0.703872        0.198584        0.238091 
          33.86        0.703589        0.192192        0.262519 
        33.8576        0.700534        0.176376        0.183023 
        34.1371        0.691789        0.207687         0.23332 
         30.032        0.699552        0.176763        0.287361 
        30.0775        0.696979        0.245691         0.13721 
        30.1849        0.705051         0.25005       0.0772914 
        29.8011        0.701988         0.31517      -0.0671061 
        30.7795        0.696844        0.298899        0.028818 
        30.2058        0.701711        0.308048     -0.00430036 
        29.4173        0.702028        0.249655       0.0718502 
        30.4293        0.696872        0.279975       0.0880008 
        29.7003        0.700066        0.214613        0.201075 
        32.9521         0.70745        0.158945        0.243522 
        31.5931        0.702422        0.133233        0.299319 
        33.4043        0.700142       0.0947226        0.383096 
        32.7088        0.696992        0.101848        0.403527 
        30.7428        0.698333        0.126938        0.406087 
        32.7741         0.69855        0.149801        0.396971 
         30.916        0.702261        0.143252        0.290417 
        29.9708        0.699954        0.158794        0.299538 
         30.781        0.694371           0.196        0.299003 
        30.0348        0.700828        0.172026        0.278197 
        29.7923        0.698217        0.188178        0.269664 
        31.4744        0.699264        0.152669        0.276153 
        35.4015        0.694009        0.161383        0.280259 
        31.6858         0.69211         0.19345        0.317393 
        32.5529        0.691848        0.226067         0.27499 
        30.0367        0.700416        0.194543        0.245309 
        29.8957        0.699261        0.200344        0.196565 
        29.8709        0.698369        0.215237        0.176985 
         29.883        0.699942        0.194955        0.201477 
        31.5843        0.696284        0.288221        0.104227 
        33.1636        0.692523        0.294694        0.114531 
        34.6267        0.693636        0.324286       0.0746645 
        35.8504        0.698033        0.343417       0.0182167 
        32.0321        0.695418        0.326839     -0.00842315 
        36.1973        0.691329        0.354747      -0.0344017 
        35.8347        0.696385        0.314381      -0.0676019 
        31.9721        0.698671         0.29094      -0.0172646 
        32.1179        0.696983        0.298549     -0.00683894 
        30.7697        0.708325        0.280788       -0.065665 
        29.7146        0.705425         0.30892      -0.0833304 
        34.7755        0.699314        0.263147      0.00285675 
        36.1158        0.695184        0.332641      -0.0850497 
        34.7141        0.694384        0.346359      -0.0773974 
        37.7166        0.692659         0.33352      -0.0568599 
        36.9924         0.69952        0.355981      -0.0136495 
         34.412        0.698331        0.316451      -0.0875099 
        34.0562        0.697541        0.292501      -0.0266368 
        29.6838        0.705575        0.293432      -0.0398992 
        29.7292        0.703772        0.313743      -0.0534457 
        31.2932        0.699564        0.367828       -0.123815 
        30.9593        0.706591        0.335552       -0.179146 
        31.5757        0.710864        0.358878       -0.226762 
        31.2199        0.710277        0.334939        -0.19208 
        30.5977        0.707983        0.344015        -0.16118 
        30.7982         0.70924        0.324351       -0.138774 
        30.1812        0.701993        0.312981       -0.075364 
        32.7418        0.707875        0.298629      -0.0230015 
        31.4218        0.698165        0.307939       0.0456616 
        31.9036        0.700047        0.328657      -0.0083222 
        34.9096        0.692838         0.36118      -0.0299904 
        32.1614        0.696084        0.343911       -0.035003 
        30.2875         0.70065         0.32223      -0.0293064 
        29.3676        0.703024        0.269817       0.0242553 
        30.0871        0.702356        0.293112        0.021098 
        29.4994        0.703445        0.272217       0.0361268 
        29.6563        0.702866        0.255451       0.0427309 
        31.3643        0.694873        0.246578        0.142914 
        31.2074        0.694982        0.278829        0.107914 
        33.2164        0.691562        0.268399        0.151916 
        31.7775        0.701468        0.268719        0.110543 
         30.908        0.698581         0.26369       0.0524754 
        30.3812        0.701061        0.258281        0.116727 
        32.4116        0.700141        0.253505        0.164392 
        40.4229        0.693832        0.290066        0.209697 
        40.9514        0.683896        0.271742         0.26923 
        32.0829        0.692479        0.187211        0.355563 
        32.1377        0.691843        0.164632        0.353654 
        38.1206          0.6988        0.166117        0.408022 
        35.1747        0.690064        0.170058        0.451239 
        35.3457        0.692026        0.181206        0.418719 
        34.9056        0.689635        0.116852        0.451093 
          31.56        0.703277         0.12516        0.343703 
        33.2236        0.705421        0.147403        0.309453 
        33.7409        0.705359        0.116578        0.367688 
        34.3314        0.706767        0.113269        0.351652 
        32.6106        0.697699       0.0971496        0.408922 
        31.9764        0.695894        0.119966        0.384233 
        32.8694        0.703721        0.114649        0.386869 
        31.8435         0.70162       0.0999928         0.42129 
        30.6278        0.701642        0.141255        0.327269 
        32.1342        0.691283        0.179714        0.343874 
        32.4315        0.690664        0.174563        0.378958 
         32.361        0.691044        0.165154        0.406459 
        32.8219        0.690964        0.160882        0.366052 
        32.3795        0.692815        0.166891        0.405105 
        34.1603        0.692298        0.123336        0.399899 
        33.1452        0.689387        0.153197        0.440453 
        33.1051         0.69869        0.142456        0.413394 
          30.37        0.696272         0.15393        0.335824 
        32.3058        0.699742        0.147319        0.272844 
        33.0814        0.696475        0.180955        0.226307 
        30.8057        0.697897        0.193838        0.209052 
        31.9723        0.705221         0.16983        0.186223 
        35.9941        0.710335        0.171601        0.213073 
        31.9598        0.705246        0.164864        0.199475 
        30.0272        0.696356        0.179461        0.295748 
        32.6702        0.695019        0.184625        0.243542 
        31.0614        0.693301        0.183829        0.316882 
        32.2244        0.702937        0.108475        0.354332 
        33.6713        0.706865        0.117406        0.316183 
        35.1022        0.709554        0.131436        0.252362 
        40.1405        0.705821        0.113765        0.242309 
        38.9747        0.710851        0.103542        0.265171 
        34.0055        0.708491        0.139148        0.261458 
        35.2841        0.710443        0.143977        0.218918 
        36.5502        0.698146        0.130112        0.290178 
        32.9109        0.699152        0.177721        0.336713 
        32.4807        0.703983        0.115721        0.326665 
        34.4518        0.702378        0.130638        0.267629 
        32.1311         0.69924         0.15336        0.265877 
        33.4364        0.706849        0.129779        0.270878 
        30.2966        0.702327        0.174146        0.259624 
        33.8982        0.698344        0.220973        0.266585 
        34.0265        0.689333        0.208185        0.294804 
        32.0989        0.695352        0.216807        0.280537 
        32.8913        0.691725        0.234929        0.261933 
        31.4847        0.693612        0.148154        0.365506 
        31.0981        0.694668        0.172106        0.360344 
        34.3724          0.6941        0.187137        0.380887 
        30.6817        0.695223        0.154573        0.380689 
        30.8631        0.694067        0.186729        0.292821 
        31.4876        0.693923        0.177786        0.360213 
         31.273        0.699043        0.138919        0.314575 
        31.9875          0.6972        0.180361         0.34063 
        33.7228        0.707489        0.147273        0.276303 
         34.274         0.70635        0.116824        0.355921 
        31.9798         0.70198        0.160721          0.3229 
         31.494        0.693097        0.209472        0.252611 
        29.7416        0.699806        0.174698        0.269215 
        30.3344        0.700578        0.184936        0.268409 
        29.9548        0.697944        0.169041        0.288285 
        31.2759        0.701477        0.119757        0.349722 
        31.0595        0.695186        0.124674        0.402859 
        32.0614        0.696609        0.158009        0.392024 
        30.5133        0.700881        0.136787        0.335343 
        30.3261        0.701294        0.154406        0.306466 
        32.8908        0.698114        0.220563        0.259554 
        29.9646        0.700936         0.16768        0.263325 
        30.9469        0.694597        0.170845        0.309968 
         31.065        0.694896        0.196653        0.307272 
         31.632        0.694753        0.183344        0.347944 
         34.298        0.703142        0.143957        0.365035 
        36.0392        0.698721        0.106046        0.343161 
        33.3907        0.705711        0.123251        0.343509 
        36.2535        0.696168         0.19356        0.366049 
        33.8038         0.69518        0.172006         0.39754 
        31.1363        0.693387        0.152441        0.373614 
         31.594        0.697655        0.172713        0.346135 
        31.1872        0.704769        0.183472        0.224368 
        30.0587        0.700342        0.186922        0.211555 
        34.6636        0.697768        0.149807        0.264526 
        31.4316         0.69434        0.162461        0.389176 
        32.5707        0.698979        0.185465        0.319335 
        33.2139        0.694322        0.195772        0.347711 
        32.2156        0.691482        0.161207        0.413535 
        30.8456        0.693877        0.151322        0.385224 
        35.4864         0.70581        0.114275        0.388282 
        35.7669         0.70288        0.136054        0.397515 
        36.3389        0.697962        0.154529        0.427803 
        33.5534        0.694157        0.173467        0.400089 
        30.1785        0.697722        0.150872        0.353575 
         31.735        0.701281        0.142038        0.362671 
        32.2193        0.699977        0.164245        0.232355 
        31.2132        0.703767        0.170575        0.203604 
        31.2943        0.704597        0.181743        0.232819 
        30.8101        0.704971        0.196669        0.189506 
         35.738        0.706247         0.22595        0.175957 
        35.0991        0.698051        0.187524        0.174976 
        29.9668        0.696796        0.237198        0.170474 
        29.5702        0.701262         0.23417        0.145233 
        29.3538        0.699961        0.231743         0.14533 
        31.5623        0.695142        0.240911        0.143586 
        30.8802        0.700518        0.201665        0.247321 
        35.6336        0.697569        0.156741        0.243723 
        35.3012        0.697048        0.177938        0.206003 
        38.7185        0.708832        0.213028        0.186655 
        37.2576        0.699583        0.203797        0.107888 
        35.2397        0.691081         0.25357        0.146103 
        35.5432        0.693473        0.222141        0.160705 
        30.0698        0.704152        0.218115        0.147795 
        30.6348        0.696195        0.242625        0.140257 
        30.2529        0.696151        0.246403         0.15749 
        31.5082        0.694226        0.249592        0.149663 
        29.7008        0.698116        0.231359        0.178518 
        30.5478        0.696389         0.26488       0.0998488 
        31.1247        0.694663        0.263351         0.14514 
        29.9718        0.698528        0.281882        0.044065 
        30.1291        0.698509        0.298654       0.0144783 
        30.4935        0.704506        0.245211       0.0339407 
        29.4939        0.700712        0.262192       0.0582782 
        29.5354        0.703302         0.23523       0.0921192 
        30.0705        0.700449        0.226394        0.119966 
         29.489        0.701873        0.221069        0.136345 
        30.6804        0.702313        0.203374        0.217987 
        29.7862        0.697737        0.190187        0.248627 
        30.4617        0.696478        0.211704        0.253994 
        30.0758        0.697287        0.223758        0.171596 
        31.4081        0.697035        0.268114        0.145164 
        32.6739        0.693159        0.258341        0.203309 
        33.2637        0.693915        0.223299        0.291227 
        34.2426        0.690144        0.203601        0.361978 
        32.7801        0.691629        0.190724        0.363305 
        30.6559        0.694686        0.168383        0.352803 
        33.2039        0.691742        0.177484         0.30784 
         33.505        0.698511        0.223746        0.255283 
        30.2087        0.699653        0.173541        0.246839 
        33.6825        0.695425        0.170899        0.255963 
        35.7486        0.688921        0.273903        0.210064 
        35.3673        0.690397        0.288488        0.175328 
        40.6905        0.688546        0.317867        0.177184 
        32.8241        0.692203         0.25827        0.203212 
        37.3893        0.688787        0.242027        0.190352 
        36.1812        0.688372        0.252027        0.202071 
        33.7543        0.693234        0.211494        0.204137 
        31.7823        0.706105        0.159911        0.238653 
        29.8735        0.697993        0.218533        0.214598 
        30.0772        0.704493        0.214581        0.146361 
        30.9836        0.699124        0.287538       0.0796358 
        32.8359        0.695022         0.27066       0.0691199 
        31.5371        0.695084        0.292309       0.0595395 
        30.6489        0.698794        0.284447       0.0825741 
         29.896        0.698798        0.246198         0.10535 
        29.7013        0.697882        0.242547        0.146424 
        29.4304        0.701317        0.212951        0.167662 
        31.6664        0.706881        0.187872        0.145458 
         33.274        0.708547         0.16387        0.214838 
        33.4526        0.707174         0.15725        0.191021 
        32.1275        0.701581        0.194014        0.150385 
        30.3903        0.704778        0.201801        0.142012 
         32.119        0.708544        0.202852       0.0990115 
        34.3006        0.708025        0.221443       0.0198406 
        33.2872        0.708933        0.198605       0.0849489 
        30.3286        0.703707        0.215617        0.110908 
        29.8928        0.701527        0.219463        0.128295 
        30.4936        0.703143        0.291597       0.0238722 
        29.7675        0.699005        0.283796       0.0456392 
        29.7643        0.703658        0.273833     -0.00614075 
        33.2891        0.708145        0.270696       0.0361336 
        31.3325        0.697674         0.29917       0.0675035 
        29.9886        0.699844        0.292878     -0.00204849 
        30.7034        0.700461        0.274419       0.0085289 
        31.8118        0.696161        0.305025      0.00331047 
        40.6304        0.703208        0.344625      -0.0015596 
        31.6357        0.703397        0.297154       0.0259026 
        35.0847        0.702478        0.253721      -0.0145558 
        30.1126        0.699535        0.306868      0.00852972 
        29.7267        0.700589        0.299025      -0.0147377 
         31.548        0.706993        0.320533      -0.0721848 
        31.7145        0.706785        0.295156      -0.0129384 
        31.2371        0.697276        0.332012       -0.026689 
        32.2758        0.695598        0.340332      -0.0277526 
        30.2855         0.70172         0.34026      -0.0831086 
        33.2449        0.695728        0.326903      -0.0506182 
        30.5268        0.700428        0.311983      0.00389248 
        33.1719        0.694513        0.342948     -0.00827507 
        41.2833        0.690867         0.32991      -0.0477752 
         41.757        0.685875        0.355784         0.04518 
        43.1218         0.68566        0.379402      0.00421486 
        34.9636        0.693263        0.327846      -0.0266472 
        33.9603        0.694081        0.332184      -0.0354914 
        30.0321        0.704359        0.316071      -0.0557742 
        31.8447        0.707667        0.350655       -0.143539 
        30.3989        0.707839        0.306492        -0.11132 
        32.8098        0.707484        0.346871       -0.119733 
        31.9912        0.700673        0.328357       -0.116689 
        32.1568        0.705552        0.366415        -0.14754 
         31.129        0.704279        0.356376       -0.200103 
        36.4019         0.70034        0.357214       -0.208957 
         32.527        0.703423        0.383847       -0.160742 
        31.0974        0.708797        0.366648       -0.251799 
        30.7179        0.708299        0.365336       -0.218794 
        33.1846        0.706859        0.402015       -0.232937 
        34.1217        0.713797        0.339011       -0.189444 
        34.6918         0.71577         0.35318       -0.296706 
        36.1709        0.714532        0.378157       -0.257958 
        31.0806        0.709546        0.368571       -0.249637 
        31.3727        0.708774        0.401816       -0.302451 
        32.1047        0.710521         0.38335       -0.259577 
        35.2172        0.709145        0.371909       -0.319991 
        32.9902        0.703652        0.427058       -0.264978 
        32.0295        0.699908        0.398852        -0.19965 
        38.3124        0.692642        0.416498       -0.113496 
        31.4824        0.696337        0.314189      -0.0054318 
        34.9145        0.701469        0.260395      -0.0169946 
        31.2857        0.704214         0.28409       0.0393474 
         38.353        0.701249        0.246366     -0.00732712 
        34.0115        0.704012        0.267148       -0.049652 
        35.2867        0.713869        0.233004       0.0181883 
        33.9078         0.70986        0.246952       0.0616624 
        29.8494        0.704602        0.223449        0.112371 
        34.8878        0.708046        0.241858         0.11105 
         30.916        0.696957        0.271079        0.128769 
        34.7981        0.701958        0.186291        0.139678 
        31.6529         0.70585         0.19888        0.187835 
        31.4975        0.705197        0.153994        0.258829 
        31.4178        0.703393        0.156209        0.299016 
        31.4012        0.692573         0.18537        0.330274 
        30.8998        0.693823        0.154647         0.36866 
        31.1849        0.694811         0.14896        0.408075 
        31.3523        0.692837        0.126301         0.44707 
        31.1578         0.69414        0.127433        0.412805 
        31.1843        0.693511         0.16324        0.381807 
        30.2241         0.69792        0.140999        0.353444 
        30.3109        0.696149        0.145954        0.371533 
        32.5616        0.699715        0.144765        0.390245 
        38.0644        0.692111        0.190476        0.423255 
        33.9122        0.689233        0.165632        0.377195 
        34.7027        0.688835        0.206715        0.295279 
         34.715        0.690446        0.245071        0.272593 
        31.9142         0.69332         0.20951        0.234668 
        31.8183        0.696251        0.179036        0.248479 
        29.6378        0.698484        0.199622        0.220982 
        29.6347        0.702688         0.21623        0.160037 
        30.6146        0.696725        0.224763        0.228404 
        31.8628          0.6976        0.145019        0.306529 
        31.2919        0.697399        0.149308        0.307714 
        30.4598        0.703758        0.175733        0.232124 
        29.4309        0.701298        0.213537        0.173184 
        30.1053        0.702191        0.184781        0.238994 
        30.2726        0.696069        0.242462        0.172929 
        30.9615        0.695701        0.284001       0.0779659 
        30.0982        0.702054        0.275309       0.0639625 
        30.6588        0.699421        0.272574        0.027013 
        30.5058        0.699615         0.28444       0.0740906 
        30.3234        0.705775        0.251574       0.0168211 
        30.1439        0.705867        0.232524       0.0736193 
        29.5568        0.703438        0.229015        0.118548 
        30.1779        0.697424        0.278697       0.0804802 
        31.1404        0.697263        0.280487       0.0379159 
        30.2925        0.697257        0.275579       0.0711295 
        30.1838        0.698298        0.296236       0.0383089 
        29.7387        0.700901        0.255778       0.0601946 
        31.4679         0.70429        0.244402        0.122737 
        29.9493        0.703172        0.221901         0.15438 
        33.3059        0.696685        0.229582        0.118743 
        35.2462        0.698579        0.305469       0.0938883 
        35.2202        0.710074        0.248887       0.0687321 
        37.1174        0.714307        0.203688       0.0863058 
        37.4141        0.714331        0.240038       0.0310518 
        35.9622        0.713086        0.216507       0.0787394 
         38.973        0.700936         0.18944        0.115104 
         40.418        0.705165        0.248621         0.17662 
        33.7471        0.697171        0.288714         0.12878 
        35.0932         0.68937        0.277643        0.170573 
        37.4085        0.691334        0.231917        0.160281 
        31.8143        0.694725         0.28343         0.07245 
        29.4146        0.700788        0.274189       0.0539219 
        35.2747        0.691662        0.282851       0.0805659 
        30.4789        0.695731         0.25234         0.15257 
        31.3333         0.70188        0.192184         0.16178 
        29.5157        0.700954         0.20687         0.19626 
        29.3625        0.700356        0.231615        0.134776 
        29.3044        0.701554        0.244038       0.0971066 
        30.4474        0.699749        0.271506        0.101224 
        29.5137        0.699629        0.245179        0.108075 
        29.7046        0.698499        0.240802        0.128566 
        29.6665         0.70072        0.286379       0.0386596 
        35.7038        0.701387        0.274489        0.136423 
        31.2172        0.705825        0.277713       0.0298828 
        31.4695        0.702208        0.277574       0.0795517 
        34.2658         0.70743        0.245818        0.106532 
        31.8042         0.70711        0.233759       0.0250982 
        29.5347        0.702909        0.270846       0.0139262 
        30.7331        0.697977        0.259054        0.073984 
        30.6096        0.697428        0.237739        0.127388 
        31.3971        0.703556        0.182972        0.170306 
        30.7358        0.705094        0.215949        0.152681 
        32.5633        0.702116        0.180599        0.171438 
        30.5624        0.701438        0.199657        0.160518 
        29.6422        0.699167        0.265148       0.0949871 
         33.322        0.706565        0.234486        0.132076 
        30.4647        0.703518        0.254623       0.0968886 
        30.9846        0.701204         0.34057      -0.0616573 
        31.6358        0.697535          0.3533      -0.0786828 
        31.4528        0.705911        0.316915       -0.144427 
        31.5244        0.710906        0.309647        -0.12918 
        30.7931        0.701238        0.370565       -0.160546 
        33.1586        0.696265        0.380633       -0.126352 
        31.0687        0.700898        0.323927      -0.0980373 
        30.1163        0.705336         0.31758      -0.0701755 
        31.4597        0.699205        0.331855       -0.092903 
        30.3934        0.702603        0.364186        -0.15789 
        30.3568        0.705805        0.358829       -0.199375 
        30.0336        0.706157        0.315222      -0.0808106 
        31.2003        0.705841        0.294556      -0.0941249 
        30.8394        0.709102        0.286903      -0.0607321 
        30.5548        0.701961        0.267281      0.00770212 
        32.0981        0.709023        0.230087       0.0790781 
         29.931         0.70307        0.217495        0.120324 
        29.7411        0.698928        0.251308       0.0984764 
        29.8991        0.701189        0.219075        0.132244 
        30.4184         0.70639        0.229703       0.0911353 
        30.1789        0.696959        0.265967        0.103017 
        29.7506        0.700005        0.300436      0.00385524 
         29.413        0.703902        0.280362     -0.00289562 
        29.7155        0.702867        0.298917      -0.0470673 
        33.5319        0.698824        0.310817      -0.0752129 
        36.3555        0.693237        0.390299      -0.0733124 
        35.8488        0.697801        0.369972      -0.0421053 
        35.6841        0.693201        0.390611       -0.103011 
        29.8836        0.700014        0.310267      -0.0167927 
        37.3112        0.696521        0.357362       0.0109071 
        37.7902        0.690566        0.379157      -0.0720713 
        34.1104        0.696643        0.336502      -0.0957018 
        30.3119        0.701621        0.309377        -0.06687 
        29.9874        0.698858         0.29682       0.0161537 
        29.7168        0.704042        0.289038     -0.00010567 
        29.7814        0.700666        0.308984      -0.0160432 
        32.0918        0.701123        0.321715     0.000791479 
        29.7875        0.706117        0.283329      -0.0292719 
        29.6618        0.705463        0.283642      -0.0182987 
        31.2135        0.709933        0.285426      -0.0790865 
        34.2693        0.700632        0.313058       -0.109892 
        30.2481        0.706057        0.299462      -0.0881807 
        31.4052        0.709144        0.306807      -0.0808498 
        29.8004        0.704714        0.331593       -0.110443 
        29.6782        0.704107        0.309963       -0.077541 
        32.6696         0.70193        0.304084      -0.0927852 
        34.1171        0.712753        0.284006       -0.137728 
        35.6385        0.716566        0.306837       -0.173962 
        34.9892        0.714254        0.300091       -0.187069 
        31.6724        0.707418        0.317838       -0.160455 
        36.8072        0.709934        0.387128       -0.202732 
        31.4124        0.710315        0.359023        -0.24737 
        32.2238        0.711177         0.37376        -0.24716 
        32.4783        0.708365        0.382705       -0.216911 
        33.1003        0.704618        0.399218       -0.202096 
        32.8682        0.711877        0.346717       -0.188141 
        31.2169        0.710052        0.358472       -0.219791 
         34.604        0.713468         0.38833       -0.280608 
        30.9365        0.707143        0.378922       -0.260139 
        30.6533        0.706257        0.376468       -0.239703 
        33.0166        0.707458        0.323733       -0.188878 
        31.5266        0.707348        0.309523         -0.1406 
        34.5421        0.714167        0.313899       -0.212432 
        34.2352        0.714377        0.375813       -0.276876 
        32.1055        0.712265        0.351345       -0.234421 
          31.93        0.709329         0.35518       -0.177583 
        32.5662        0.707225        0.369639       -0.170271 
        32.0916        0.707813        0.383319       -0.216774 
        30.3638         0.70478        0.369226       -0.189241 
        31.9078        0.711816        0.325929       -0.174887 
        31.4006        0.702503        0.402776       -0.243912 
        34.3293        0.702951        0.371217       -0.250886 
        32.5602        0.711276        0.306175       -0.163639 
        31.1256        0.705177        0.322069        -0.14385 
        30.1149        0.704357        0.355918       -0.158689 
        31.7891        0.708408        0.293033       -0.114869 
        31.7672        0.705043        0.300507       -0.107432 
        30.9667        0.705383        0.303945       -0.106602 
         29.789        0.703584         0.31203       -0.081109 
        33.0455        0.707579        0.274102      -0.0842214 
        30.8469        0.708379        0.311782       -0.089644 
         31.061        0.698854        0.352279       -0.096273 
        31.0699        0.703911        0.367634       -0.150696 
        39.4771        0.705274        0.252686      -0.0653605 
        36.2822        0.714351        0.309436       -0.112412 
        30.8445        0.709429        0.301496       -0.104816 
        30.5425        0.701908        0.319503      -0.0940246 
        30.1771        0.702579        0.326575       -0.106968 
        32.0151        0.706125        0.338173      -0.0924988 
        31.8831             0.7        0.364357      -0.0960466 
        34.5905        0.704801        0.380659       -0.144165 
         35.697        0.696364        0.415745       -0.152861 
        35.6064        0.701638        0.404622       -0.158186 
        33.7223        0.705551        0.367852        -0.13227 
        42.4331        0.698238        0.437584       -0.150574 
        39.8577        0.699554        0.436057        -0.17747 
        39.5475        0.692434        0.436336       -0.233127 
        39.1996         0.69588        0.460232       -0.221716 
        31.3714        0.706507         0.39566        -0.24492 
        31.2175        0.706002        0.325127       -0.158325 
        32.4485        0.710488        0.320853       -0.192937 
        32.3493        0.708476        0.304663       -0.148074 
        31.6908        0.709258        0.315128       -0.164369 
        30.1167        0.705119        0.355847        -0.17382 
        30.5022        0.700485        0.346641      -0.0903013 
        31.6784        0.704617        0.310347       -0.122643 
        32.4827        0.704712        0.296879       -0.104833 
        30.0224        0.702928        0.314134      -0.0849729 
        30.0068        0.701858        0.337555       -0.103745 
        29.8379        0.705312        0.316588      -0.0777316 
        31.7323        0.709255        0.295451      -0.0534811 
        32.3349        0.710695        0.280687      -0.0423143 
        30.4582        0.705775         0.29486      -0.0185738 
        30.6597          0.7081        0.263058      -0.0176644 
        33.2704        0.708485        0.224447       0.0220209 
        31.4601        0.708013        0.244279      0.00395697 
        31.0285        0.703626        0.286852       0.0370695 
        30.6287        0.697451        0.267408       0.0694274 
        31.3537        0.696274        0.314773       0.0248326 
        30.8239        0.696879         0.30388       0.0204008 
         30.793        0.702336        0.260014       0.0153339 
        33.2546         0.70086        0.259219      0.00557914 
        30.1735        0.705434        0.253949       0.0163909 
        29.4737        0.704459        0.282659      -0.0105348 
        30.8541        0.698664        0.285174       0.0108243 
        33.0511        0.698208        0.338773     -0.00299654 
         29.893        0.699273        0.298965       0.0100791 
        30.3067        0.704773        0.292803     -0.00293352 
        29.6407        0.703058         0.25296       0.0471759 
        30.8663        0.705939        0.247285       0.0828623 
        31.0229        0.705201        0.229424       0.0566032 
